time/iterations,time/fps,time/total_timesteps,time/time_elapsed,rollout/ep_rew_mean,rollout/ep_len_mean,train/explained_variance,train/approx_kl,train/policy_gradient_loss,train/value_loss,train/learning_rate,train/entropy_loss,train/loss,train/clip_fraction,train/clip_range,train/n_updates
312,556,638976,1147,-100.0,50.0,0.0,0.00064163934,-0.00022250890760915353,1429.5558280944824,0.0003,-0.2897702194750309,875.5468139648438,0.010009765625,0.2,3110
313,556,641024,1151,-100.0,50.0,5.960464477539063e-08,0.0003752326,-8.301492198370396e-06,1434.0838632583618,0.0003,-0.26021969905123116,780.444580078125,0.003662109375,0.2,3120
314,556,643072,1154,-100.0,50.0,0.0,0.00051451614,-0.0005398121254984289,1436.960210800171,0.0003,-0.22823370876722038,597.0155639648438,0.004736328125,0.2,3130
315,556,645120,1158,-100.0,50.0,-1.1920928955078125e-07,0.0004995327,-0.0005342988937627524,1438.3197011947632,0.0003,-0.23464261838234962,878.127685546875,0.01064453125,0.2,3140
316,556,647168,1161,-100.0,50.0,1.6629695892333984e-05,0.0027329067,0.00031266805599443613,1433.2874095916748,0.0003,-0.20880602239631116,586.106201171875,0.012744140625,0.2,3150
317,556,649216,1165,-100.0,50.0,0.0,0.0005288399,-0.00047421589988516644,1438.666813659668,0.0003,-0.1720754558686167,733.9213256835938,0.0125,0.2,3160
318,557,651264,1169,-100.0,50.0,0.0,0.0011912512,6.666593835689128e-05,1437.118585205078,0.0003,-0.20114406645298005,598.5047607421875,0.01796875,0.2,3170
319,557,653312,1172,-100.0,50.0,0.0,0.0002316183,-8.572355727665126e-05,1435.626132965088,0.0003,-0.1685233677737415,585.7235107421875,0.005029296875,0.2,3180
320,557,655360,1176,-100.0,50.0,-1.1920928955078125e-07,0.000877092,-0.0004044162487844005,1434.1933685302733,0.0003,-0.17501735440455377,637.0536499023438,0.011865234375,0.2,3190
321,557,657408,1179,-100.0,50.0,0.0,0.0007767225,-5.837378412252292e-05,1433.3548274993896,0.0003,-0.1806230941787362,669.1445922851562,0.01357421875,0.2,3200
322,557,659456,1183,-100.0,50.0,0.0,0.00020895325,-0.0004052469041198492,1433.2590173721314,0.0003,-0.17997986027039586,879.2760009765625,0.00859375,0.2,3210
323,557,661504,1187,-100.0,50.0,0.0,0.00019640493,0.0002543361828429624,1431.2595376968384,0.0003,-0.20920448531396688,637.8017578125,0.011083984375,0.2,3220
324,557,663552,1190,-100.0,50.0,0.0,0.005884903,0.00014869546284899116,1430.950101661682,0.0003,-0.19550433550029994,498.501708984375,0.0130859375,0.2,3230
325,557,665600,1194,-100.0,50.0,0.0,0.0005172492,0.00037592568987747653,1429.8952766418456,0.0003,-0.1075913917273283,659.24267578125,0.00703125,0.2,3240
326,557,667648,1197,-100.0,50.0,-1.1920928955078125e-07,0.0013961011,-0.000699247673037462,1429.0874200820922,0.0003,-0.12325642798095941,832.8526611328125,0.00771484375,0.2,3250
327,557,669696,1201,-100.0,50.0,0.0,0.0004619624,-0.000780086095619481,1428.8121660232543,0.0003,-0.15092315967194736,552.75927734375,0.012158203125,0.2,3260
328,557,671744,1204,-100.0,50.0,0.0,0.00026555432,-8.654257690068334e-05,1428.5763635635376,0.0003,-0.16828286349773408,1020.8201904296875,0.00859375,0.2,3270
329,557,673792,1208,-100.0,50.0,0.0,0.00035613184,-0.0004094398143934086,1428.688473892212,0.0003,-0.13467342674266547,724.4323120117188,0.004638671875,0.2,3280
330,557,675840,1212,-100.0,50.0,0.0,0.0003641756,-0.00010012470884248614,1429.0240146636963,0.0003,-0.13860416249372065,642.7152709960938,0.002734375,0.2,3290
331,557,677888,1215,-100.0,50.0,0.0,0.0003987036,-0.00026456464256625624,1430.2126094818116,0.0003,-0.1504400758072734,711.5315551757812,0.006005859375,0.2,3300
332,557,679936,1219,-100.0,50.0,0.0,0.0008988569,0.000307093866285868,1431.7914297103882,0.0003,-0.14727488055359572,897.8355712890625,0.010302734375,0.2,3310
333,557,681984,1222,-100.0,50.0,0.0,0.00052855787,-0.0004811160179087892,1432.9199321746826,0.0003,-0.16397174187004565,887.0574340820312,0.0080078125,0.2,3320
334,557,684032,1226,-100.0,50.0,0.0,0.00041254843,0.00018361650727456437,1433.6222816467284,0.0003,-0.1613785497378558,772.1754760742188,0.013330078125,0.2,3330
335,557,686080,1229,-100.0,50.0,-1.1920928955078125e-07,0.00053677,0.00034004084736807274,1434.4085285186768,0.0003,-0.17578623867593707,822.0288696289062,0.0095703125,0.2,3340
336,557,688128,1233,-100.0,50.0,-1.1920928955078125e-07,0.0018082152,-9.898116695694626e-06,1435.85842628479,0.0003,-0.14416612982749938,430.77392578125,0.017578125,0.2,3350
337,557,690176,1237,-100.0,50.0,0.0,9.769827e-05,-7.738418935332447e-05,1427.9916347503663,0.0003,-0.12005020920187234,809.1219482421875,0.007421875,0.2,3360
338,557,692224,1240,-100.0,50.0,5.960464477539063e-08,0.00048309594,0.00016525007522432132,1432.6159439086914,0.0003,-0.10748146255500615,907.0324096679688,0.01044921875,0.2,3370
339,557,694272,1244,-100.0,50.0,0.0,0.00020458453,-0.0002438333453028463,1434.216586494446,0.0003,-0.12059464228805154,665.9074096679688,0.003466796875,0.2,3380
340,557,696320,1247,-100.0,50.0,0.0,0.00014156106,4.034847079310566e-05,1435.5476142883301,0.0003,-0.10672665983438492,647.649169921875,0.00283203125,0.2,3390
341,558,698368,1251,-100.0,50.0,0.0,0.0009048562,-0.0006594829581445083,1436.2487852096558,0.0003,-0.08852950897999108,586.219482421875,0.011962890625,0.2,3400
342,558,700416,1255,-100.0,50.0,-1.1920928955078125e-07,0.00052228465,0.00021303212270140648,1435.5854684829712,0.0003,-0.0810204530833289,819.5850830078125,0.004150390625,0.2,3410
343,558,702464,1258,-100.0,50.0,5.960464477539063e-08,0.00016302039,-0.00017194260872201994,1434.1779945373535,0.0003,-0.0842083717463538,698.90673828125,0.006005859375,0.2,3420
344,558,704512,1262,-100.0,50.0,0.0,0.00035222183,-0.00012152251438237726,1432.632788658142,0.0003,-0.08294937559403479,574.23486328125,0.002001953125,0.2,3430
345,558,706560,1265,-100.0,50.0,1.7881393432617188e-07,0.00021713183,1.713797973934561e-05,1431.5822685241699,0.0003,-0.0659430371131748,702.2506713867188,0.00263671875,0.2,3440
346,558,708608,1269,-100.0,50.0,0.0,0.000115348055,-0.00016594109038123861,1430.8903663635253,0.0003,-0.05491528563434258,764.0787963867188,0.0013671875,0.2,3450
347,558,710656,1272,-100.0,50.0,0.0,0.00031855062,0.00020491527538979426,1429.5210069656373,0.0003,-0.043264593742787835,571.7122802734375,0.006396484375,0.2,3460
348,558,712704,1276,-100.0,50.0,-1.1920928955078125e-07,0.0001252894,-5.513528449228033e-05,1428.9836238861085,0.0003,-0.04529448574176058,558.992431640625,0.00126953125,0.2,3470
349,558,714752,1280,-100.0,50.0,-1.1920928955078125e-07,0.0004241343,-0.00034561310021672396,1427.965319442749,0.0003,-0.03517301313113421,667.9144287109375,0.005078125,0.2,3480
350,558,716800,1283,-100.0,50.0,-1.1920928955078125e-07,0.00039354726,-3.568425599951297e-05,1427.9389253616332,0.0003,-0.027951066952664406,765.05615234375,0.00126953125,0.2,3490
351,558,718848,1287,-100.0,50.0,0.0,0.00015990756,-4.469654813874513e-05,1427.1757627487182,0.0003,-0.02365444438182749,481.4854736328125,0.000537109375,0.2,3500
352,558,720896,1290,-100.0,50.0,-1.1920928955078125e-07,0.00012490817,-0.00024258515622932464,1427.1760173797607,0.0003,-0.013853862349060364,613.2633056640625,0.00068359375,0.2,3510
353,558,722944,1294,-100.0,50.0,5.960464477539063e-08,3.1956442e-05,-0.00013202244736021385,1427.566463661194,0.0003,-0.013758407300338149,561.949462890625,0.000927734375,0.2,3520
354,558,724992,1297,-100.0,50.0,0.0,2.8727984e-05,-0.00014561504358425736,1428.3703590393065,0.0003,-0.016257983964169397,1085.608154296875,0.000634765625,0.2,3530
355,558,727040,1301,-100.0,50.0,5.960464477539063e-08,0.00017640405,-7.449207332683727e-05,1428.154059791565,0.0003,-0.015719105151947587,913.2018432617188,0.00029296875,0.2,3540
356,558,729088,1305,-100.0,50.0,0.0,8.561229e-05,-6.514614797197283e-05,1428.6618165969849,0.0003,-0.01582177346863318,755.848388671875,0.00078125,0.2,3550
357,558,731136,1308,-100.0,50.0,-1.1920928955078125e-07,2.638204e-05,-7.461322529707104e-05,1429.558151626587,0.0003,-0.0183940457936842,661.93505859375,0.00029296875,0.2,3560
358,558,733184,1312,-100.0,50.0,0.0,4.203673e-05,-1.940013899002224e-05,1430.5551942825318,0.0003,-0.02856186486897059,502.60174560546875,0.0017578125,0.2,3570
359,558,735232,1316,-100.0,50.0,0.0,9.4248244e-05,1.6171381867025046e-05,1431.4239873886108,0.0003,-0.022944678441854195,630.2802124023438,0.000537109375,0.2,3580
360,558,737280,1320,-100.0,50.0,0.0,7.787853e-05,7.96534659457393e-05,1432.9057270050048,0.0003,-0.018243166591855698,739.3101806640625,0.0015625,0.2,3590
361,558,739328,1323,-100.0,50.0,0.0,4.8709044e-06,-2.881413092836738e-06,1433.836825942993,0.0003,-0.015654944218113087,1022.1996459960938,0.0,0.2,3600
362,558,741376,1327,-100.0,50.0,0.0,7.078395e-05,6.020530709065497e-05,1427.3475889205934,0.0003,-0.017371730264858342,794.0720825195312,0.000537109375,0.2,3610
363,558,743424,1331,-100.0,50.0,0.0,0.00028442737,-0.00015245106333168225,1432.5842538833617,0.0003,-0.009845130637404508,679.9507446289062,0.002197265625,0.2,3620
364,558,745472,1334,-100.0,50.0,5.960464477539063e-08,1.1848635e-05,8.807873964542524e-05,1435.3430471420288,0.0003,-0.011931339764851145,1025.0615234375,0.00048828125,0.2,3630
365,558,747520,1338,-100.0,50.0,0.0,6.572725e-05,-0.00018145932990591972,1435.8541948318482,0.0003,-0.009494698265916668,773.9779052734375,0.001025390625,0.2,3640
366,558,749568,1342,-100.0,50.0,0.0,0.00028644584,8.373405144084245e-05,1434.7700546264648,0.0003,-0.0063379025959875435,779.1109619140625,0.00087890625,0.2,3650
367,558,751616,1345,-100.0,50.0,0.0,1.6251754e-05,-6.783382850699127e-05,1434.5847663879395,0.0003,-0.00581997527187923,758.8245239257812,0.000341796875,0.2,3660
368,558,753664,1349,-100.0,50.0,0.0,0.00023700122,-0.00019537391053745524,1434.5668060302735,0.0003,-0.00381666193716228,696.201416015625,0.002099609375,0.2,3670
369,558,755712,1353,-100.0,50.0,0.0,1.6872305e-05,-6.863671296741813e-05,1432.658330345154,0.0003,-0.0042780404502991585,632.3329467773438,0.00029296875,0.2,3680
370,558,757760,1357,-100.0,50.0,-1.1920928955078125e-07,0.0,2.648448571562767e-10,1431.6558279037476,0.0003,-0.004556557089381385,587.01806640625,0.0,0.2,3690
371,558,759808,1360,-100.0,50.0,1.7881393432617188e-07,2.2918393e-05,-5.844652187079191e-05,1430.1035591125487,0.0003,-0.005401429018820636,553.7066650390625,0.00029296875,0.2,3700
372,558,761856,1364,-100.0,50.0,-1.1920928955078125e-07,1.9886356e-06,-3.5835400922223926e-06,1429.1208534240723,0.0003,-0.005564567158580757,576.972900390625,0.0,0.2,3710
373,558,763904,1368,-100.0,50.0,0.0,1.190661e-05,-7.680668495595455e-05,1427.7996088027953,0.0003,-0.004823806931381114,775.7679443359375,0.00029296875,0.2,3720
374,558,765952,1372,-100.0,50.0,5.960464477539063e-08,1.3498386e-05,-3.72398309991695e-05,1426.737027168274,0.0003,-0.0052178751997416836,599.0308227539062,0.000146484375,0.2,3730
375,558,768000,1375,-100.0,50.0,0.0,1.3780664e-07,7.700873538851739e-09,1426.1624822616577,0.0003,-0.0055842418893007565,879.1319580078125,0.0,0.2,3740
376,558,770048,1379,-100.0,50.0,0.0,0.0,8.993083611130714e-10,1426.6816547393798,0.0003,-0.005488533714378718,783.0755615234375,0.0,0.2,3750
377,558,772096,1383,-100.0,50.0,1.7881393432617188e-07,9.9200406e-05,-0.0002064869797322899,1427.6630424499513,0.0003,-0.0033443122782045977,613.565673828125,0.000439453125,0.2,3760
378,558,774144,1387,-100.0,50.0,5.960464477539063e-08,5.9855724e-05,-2.586789632914588e-05,1427.5353078842163,0.0003,-0.003676198478206061,756.8797607421875,0.000390625,0.2,3770
379,558,776192,1390,-100.0,50.0,0.0,0.0,2.532033249735832e-10,1427.9698635101317,0.0003,-0.0037467116490006447,547.7381591796875,0.0,0.2,3780
380,557,778240,1394,-100.0,50.0,0.0,6.526927e-05,-8.172635571099818e-05,1428.6207763671875,0.0003,-0.0027100540632090998,821.9482421875,0.000830078125,0.2,3790
381,557,780288,1398,-100.0,50.0,5.960464477539063e-08,0.0,-2.9103830456733704e-11,1429.3021533966064,0.0003,-0.0028174238454084844,562.3621215820312,0.0,0.2,3800
382,557,782336,1402,-100.0,50.0,0.0,5.69486e-05,-0.0002428232299280353,1430.9018568038941,0.0003,-0.0022268206295848357,707.0415649414062,0.000830078125,0.2,3810
383,557,784384,1405,-100.0,50.0,5.960464477539063e-08,0.0,-9.051291272044182e-10,1431.8556352615356,0.0003,-0.0021600813110126183,591.993896484375,0.0,0.2,3820
384,557,786432,1409,-100.0,50.0,0.0,0.0,1.280568540096283e-09,1432.6730115890502,0.0003,-0.002160080845351331,599.5460815429688,0.0,0.2,3830
385,557,788480,1413,-100.0,50.0,0.0,0.0,4.685716703534127e-10,1434.647141647339,0.0003,-0.002160081217152765,774.6823120117188,0.0,0.2,3840
386,557,790528,1416,-100.0,50.0,5.960464477539063e-08,0.0,1.32131390273571e-09,1435.193416595459,0.0003,-0.002160080091562122,816.646240234375,0.0,0.2,3850
387,558,792576,1420,-100.0,50.0,-1.1920928955078125e-07,1.7277489e-05,-4.198544193059206e-05,1428.4949672698974,0.0003,-0.0018992138324392728,617.447998046875,0.000439453125,0.2,3860
388,558,794624,1424,-100.0,50.0,0.0,0.0,6.548361852765083e-10,1433.5956052780152,0.0003,-0.0018876261310651898,845.1878051757812,0.0,0.2,3870
389,558,796672,1427,-100.0,50.0,0.0,0.00018207708,-0.0001179478203994222,1436.217297744751,0.0003,-0.0017259227399335942,721.9498291015625,0.0005859375,0.2,3880
390,558,798720,1431,-100.0,50.0,0.0,0.0,-6.984919309616089e-10,1437.6517696380615,0.0003,-0.002010239537048619,629.8410034179688,0.0,0.2,3890
391,558,800768,1434,-100.0,50.0,0.0,0.0,1.1583324521780013e-09,1438.5555450439454,0.0003,-0.002010239288210869,644.1256103515625,0.0,0.2,3900
392,558,802816,1438,-100.0,50.0,0.0,0.00011776635,-9.103076299652458e-05,1437.8203332901,0.0003,-0.001333807204355253,1017.6265869140625,0.000390625,0.2,3910
393,558,804864,1442,-100.0,50.0,-1.1920928955078125e-07,2.276909e-05,-7.267548207892104e-05,1436.8795719146729,0.0003,-0.0014844633697066456,627.3867797851562,0.000390625,0.2,3920
394,558,806912,1445,-100.0,50.0,0.0,3.654987e-05,-7.032361754681915e-05,1435.8178791046143,0.0003,-0.0011691897561831865,636.2381591796875,0.000439453125,0.2,3930
395,558,808960,1449,-100.0,50.0,0.0,0.0,3.5943230614066123e-10,1434.288823890686,0.0003,-0.0011336122646753211,700.8892822265625,0.0,0.2,3940
396,558,811008,1453,-100.0,50.0,0.0,0.0,2.0954757928848267e-09,1432.5466398239137,0.0003,-0.001133612240664661,753.8505859375,0.0,0.2,3950
397,558,813056,1456,-100.0,50.0,0.0,0.0,6.315531209111213e-10,1430.7224716186524,0.0003,-0.00113361162111687,729.699462890625,0.0,0.2,3960
398,558,815104,1460,-100.0,50.0,0.0,0.0,6.053596735000611e-10,1429.5941368103026,0.0003,-0.0011336127932736416,534.2283935546875,0.0,0.2,3970
399,558,817152,1464,-100.0,50.0,0.0,0.0,-8.833012543618679e-10,1428.4330602645873,0.0003,-0.001133612240664661,610.273193359375,0.0,0.2,3980
400,558,819200,1467,-100.0,50.0,0.0,2.390283e-05,-6.255765620153398e-05,1427.3624376296998,0.0003,-0.0009066885751963128,669.1589965820312,0.000439453125,0.2,3990
401,558,821248,1471,-100.0,50.0,0.0,0.0,1.6298145055770873e-10,1427.973988723755,0.0003,-0.0008927165990826325,952.391845703125,0.0,0.2,4000
402,558,823296,1474,-100.0,50.0,0.0,0.0,1.9063008949160575e-10,1428.0528936386108,0.0003,-0.0008927123833927908,794.0780029296875,0.0,0.2,4010
403,558,825344,1478,-100.0,50.0,0.0,4.0571613e-05,-7.388019294012338e-05,1428.0666109085082,0.0003,-0.0011632221301624667,605.8486328125,0.000439453125,0.2,4020
404,558,827392,1482,-100.0,50.0,5.960464477539063e-08,0.00013777119,-8.646778296679258e-05,1427.4677444458007,0.0003,-0.0017104091955843614,896.387451171875,0.000439453125,0.2,4030
405,558,829440,1485,-100.0,50.0,5.960464477539063e-08,0.0,5.689798854291439e-10,1427.6069244384767,0.0003,-0.0017805025185225532,657.1392822265625,0.0,0.2,4040
406,558,831488,1489,-100.0,50.0,0.0,0.0,-1.0229996405541896e-09,1428.308445739746,0.0003,-0.0017805072449846194,824.386474609375,0.0,0.2,4050
407,558,833536,1493,-100.0,50.0,0.0,0.0,-1.2223608791828156e-10,1428.3513027191161,0.0003,-0.0017805058821977581,602.6895751953125,0.0,0.2,4060
408,558,835584,1496,-100.0,50.0,-1.1920928955078125e-07,9.428433e-05,-0.00014992435462772845,1430.2775272369386,0.0003,-0.0017415250102203572,888.5738525390625,0.001171875,0.2,4070
409,558,837632,1500,-100.0,50.0,5.960464477539063e-08,0.0,7.741618901491166e-10,1431.2595460891723,0.0003,-0.0017607375240913826,611.376708984375,0.0,0.2,4080
410,558,839680,1503,-100.0,50.0,0.0,0.0,-4.4819898903369905e-10,1432.7335689544677,0.0003,-0.0017607356588996482,872.981689453125,0.0,0.2,4090
411,558,841728,1507,-100.0,50.0,0.0,0.0,5.151377990841865e-10,1433.9517580032348,0.0003,-0.001760728767112596,584.3834228515625,0.0,0.2,4100
412,558,843776,1511,-100.0,50.0,-1.1920928955078125e-07,6.10885e-05,-6.951679970370605e-05,1426.2116090774537,0.0003,-0.002356075865100138,886.1696166992188,0.000439453125,0.2,4110
413,558,845824,1514,-100.0,50.0,0.0,1.283412e-05,-2.825880073942244e-05,1431.1578744888307,0.0003,-0.002801043003273662,899.2528686523438,0.000390625,0.2,4120
414,558,847872,1518,-100.0,50.0,0.0,3.9776933e-05,-8.259488240582868e-05,1433.9072458267212,0.0003,-0.002184854923689272,768.8258056640625,0.000439453125,0.2,4130
415,558,849920,1521,-100.0,50.0,0.0,0.0,-1.0768417268991471e-10,1435.3485286712646,0.0003,-0.002091422875673743,623.7335205078125,0.0,0.2,4140
416,558,851968,1525,-100.0,50.0,0.0,3.085652e-05,-5.634912959067151e-05,1435.6988206863402,0.0003,-0.002491227854625322,641.538818359375,0.000390625,0.2,4150
417,558,854016,1529,-100.0,50.0,0.0,0.0,2.051820047199726e-10,1435.0101282119751,0.0003,-0.002568787611380685,646.5382690429688,0.0,0.2,4160
418,558,856064,1532,-100.0,50.0,-1.1920928955078125e-07,3.8436294e-05,-6.754110800102353e-05,1434.5854043960571,0.0003,-0.0032295794000674503,773.2655029296875,0.000439453125,0.2,4170
419,558,858112,1536,-100.0,50.0,5.960464477539063e-08,0.0,-1.3533281162381172e-09,1433.127935218811,0.0003,-0.003322359909361694,518.764892578125,0.0,0.2,4180
420,558,860160,1539,-100.0,50.0,0.0,0.0,-1.4522811397910118e-09,1432.1693294525146,0.0003,-0.003322363737242995,792.0403442382812,0.0,0.2,4190
421,558,862208,1543,-100.0,50.0,5.960464477539063e-08,0.0,-1.2194504961371421e-09,1431.056487083435,0.0003,-0.003322364309860859,789.5904541015625,0.0,0.2,4200
422,558,864256,1547,-100.0,50.0,5.960464477539063e-08,3.5402423e-05,-6.520271417684854e-05,1429.6787422180175,0.0003,-0.004232614341162844,657.83447265625,0.000439453125,0.2,4210
423,558,866304,1550,-100.0,50.0,5.960464477539063e-08,0.0,1.0390067473053933e-09,1428.983720588684,0.0003,-0.0042822268675081435,577.0133666992188,0.0,0.2,4220
424,558,868352,1554,-100.0,50.0,0.0,6.392834e-05,0.00010615655337460339,1428.5620552062987,0.0003,-0.004572823834314477,864.3844604492188,0.001171875,0.2,4230
425,558,870400,1557,-100.0,50.0,-1.1920928955078125e-07,3.211724e-05,-8.541599963791668e-05,1427.8460626602173,0.0003,-0.0056360484813922085,513.1388549804688,0.000830078125,0.2,4240
426,558,872448,1561,-100.0,50.0,0.0,0.0,-1.8510036170482636e-09,1427.7245037078858,0.0003,-0.00573416409897618,649.4415893554688,0.0,0.2,4250
427,558,874496,1565,-100.0,50.0,0.0,7.0410897e-06,-1.3790532830171286e-05,1428.5256492614747,0.0003,-0.0053927347486023795,744.3464965820312,0.0,0.2,4260
428,558,876544,1568,-100.0,50.0,0.0,2.0277308e-05,-8.524215954821556e-05,1429.4323171615601,0.0003,-0.0061206993937958035,595.1347045898438,0.000390625,0.2,4270
429,558,878592,1572,-100.0,50.0,5.960464477539063e-08,0.0006616706,-0.0002032304764725268,1430.5565971374513,0.0003,-0.004337352255242876,581.94140625,0.001318359375,0.2,4280
430,558,880640,1575,-100.0,50.0,5.960464477539063e-08,0.0,9.022187441587448e-11,1431.170207977295,0.0003,-0.0029875508254917802,660.0286865234375,0.0,0.2,4290
431,558,882688,1579,-100.0,50.0,0.0,5.1621464e-06,-1.8852675566449762e-06,1431.9236948013306,0.0003,-0.002819158701458946,598.318603515625,0.0,0.2,4300
432,558,884736,1582,-100.0,50.0,0.0,9.264244e-06,-7.463661895599217e-05,1433.0886611938477,0.0003,-0.0030183487644535488,898.0491333007812,0.000390625,0.2,4310
433,558,886784,1586,-100.0,50.0,0.0,0.0,-1.2019881978631019e-09,1433.9565099716187,0.0003,-0.003072704333317233,793.607421875,0.0,0.2,4320
434,558,888832,1590,-100.0,50.0,0.0,0.0,-4.234607331454754e-10,1434.589834022522,0.0003,-0.0030727044213563204,807.7413330078125,0.0,0.2,4330
435,559,890880,1593,-100.0,50.0,-1.1920928955078125e-07,0.0001471198,-0.00013397729780990631,1436.1173290252686,0.0003,-0.003947615138895344,774.66796875,0.00146484375,0.2,4340
436,559,892928,1597,-100.0,50.0,-1.1920928955078125e-07,0.0001917209,-9.723547846078873e-05,1437.5909023284912,0.0003,-0.0023826167274819455,803.6240844726562,0.000341796875,0.2,4350
437,559,894976,1600,-100.0,50.0,0.0,1.9200961e-05,-3.7125693052075806e-05,1430.0483570098877,0.0003,-0.0021521940267120953,613.4674072265625,0.000439453125,0.2,4360
438,559,897024,1604,-100.0,50.0,5.960464477539063e-08,1.684844e-05,-4.653351352317259e-05,1435.1485103607179,0.0003,-0.0018784511365083744,533.1149291992188,0.00029296875,0.2,4370
439,559,899072,1608,-100.0,50.0,0.0,0.0,1.469743438065052e-10,1438.1335348129273,0.0003,-0.0017705847276374698,672.0499267578125,0.0,0.2,4380
440,559,901120,1611,-100.0,50.0,0.0,2.0813488e-05,-0.0001374029234284535,1439.154465866089,0.0003,-0.0015487215805478627,728.3310546875,0.000390625,0.2,4390
441,559,903168,1615,-100.0,50.0,0.0,3.0797004e-05,-5.284904036670923e-05,1439.534101676941,0.0003,-0.0019229017194447805,663.7261962890625,0.000390625,0.2,4400
442,559,905216,1618,-100.0,50.0,0.0,0.0,1.931039150804281e-09,1438.6708255767821,0.0003,-0.001982117266743444,633.8989868164062,0.0,0.2,4410
443,559,907264,1622,-100.0,50.0,0.0,0.0,1.0564690455794334e-09,1437.5891075134277,0.0003,-0.001982117537409067,561.6289672851562,0.0,0.2,4420
444,559,909312,1625,-100.0,50.0,0.0,0.0,-1.877197064459324e-09,1436.1354682922363,0.0003,-0.0019821186477201993,888.497314453125,0.0,0.2,4430
445,559,911360,1629,-100.0,50.0,0.0,0.0,-2.0663719624280929e-10,1434.8028030395508,0.0003,-0.0019821191672235727,859.076171875,0.0,0.2,4440
446,559,913408,1633,-100.0,50.0,-1.1920928955078125e-07,3.502093e-05,-2.520724228816107e-05,1433.3635887145997,0.0003,-0.001505201719555771,871.4381103515625,0.000390625,0.2,4450
447,559,915456,1636,-100.0,50.0,0.0,0.0,1.469743438065052e-09,1432.70910987854,0.0003,-0.0014363896334543824,903.8548583984375,0.0,0.2,4460
448,559,917504,1640,-100.0,50.0,-1.1920928955078125e-07,0.0,-1.3387762010097503e-10,1432.2330709457397,0.0003,-0.0014363896334543824,748.503173828125,0.0,0.2,4470
449,559,919552,1644,-100.0,50.0,-1.1920928955078125e-07,2.2390683e-05,-2.198765578214079e-05,1431.2028394699096,0.0003,-0.001157658479132806,909.5631103515625,0.000390625,0.2,4480
450,559,921600,1647,-100.0,50.0,0.0,0.0,9.953510016202927e-10,1430.1464408874513,0.0003,-0.0011180390138179064,764.5390625,0.0,0.2,4490
451,559,923648,1651,-100.0,50.0,0.0,0.0,2.532033249735832e-10,1429.9443683624268,0.0003,-0.001118039427092299,996.7648315429688,0.0,0.2,4500
452,559,925696,1654,-100.0,50.0,5.960464477539063e-08,0.0,-7.930793799459934e-10,1429.1911590576171,0.0003,-0.0011180401634192094,670.1655883789062,0.0,0.2,4510
453,559,927744,1658,-100.0,50.0,0.0,0.0,4.889443516731262e-10,1429.327495956421,0.0003,-0.0011180407156643924,581.6066284179688,0.0,0.2,4520
454,559,929792,1662,-100.0,50.0,-1.1920928955078125e-07,0.0,-2.0372681319713593e-10,1429.0025175094604,0.0003,-0.0011180439869349357,746.15283203125,0.0,0.2,4530
455,559,931840,1665,-100.0,50.0,0.0,0.0,5.471520125865936e-10,1429.6687019348144,0.0003,-0.001118048941862071,722.943115234375,0.0,0.2,4540
456,559,933888,1669,-100.0,50.0,0.0,0.00038567066,-8.558097179047763e-05,1430.781714820862,0.0003,-0.002408158695106977,953.1700439453125,0.000439453125,0.2,4550
457,559,935936,1672,-100.0,50.0,0.0,0.0,2.1886080503463746e-09,1431.7752975463868,0.0003,-0.002583185359981144,600.4237060546875,0.0,0.2,4560
458,559,937984,1676,-100.0,50.0,0.0,0.00014481405,-7.246640889206901e-05,1433.5564655303956,0.0003,-0.004192544196121162,696.8968505859375,0.000390625,0.2,4570
459,559,940032,1679,-100.0,50.0,-1.1920928955078125e-07,1.4137069e-05,-1.4093631762079894e-06,1434.0276943206786,0.0003,-0.004834623433998786,657.1492919921875,4.8828125e-05,0.2,4580
460,559,942080,1683,-100.0,50.0,0.0,0.0,-2.881279215216637e-10,1435.033233833313,0.0003,-0.005412303109187633,671.4796752929688,0.0,0.2,4590
461,559,944128,1687,-100.0,50.0,-1.1920928955078125e-07,5.3302705e-05,0.00013534934550989418,1436.705937385559,0.0003,-0.007713643886381761,652.301025390625,0.000634765625,0.2,4600
462,559,946176,1691,-100.0,50.0,0.0,0.0,1.2951204553246498e-09,1429.3291046142579,0.0003,-0.006746611976996064,736.125244140625,0.0,0.2,4610
463,559,948224,1694,-100.0,50.0,5.960464477539063e-08,0.0,7.39237293601036e-10,1434.2843252182006,0.0003,-0.006745955906808376,804.786376953125,0.0,0.2,4620
464,559,950272,1698,-100.0,50.0,5.960464477539063e-08,0.0008637011,0.00010430042457301169,1437.0949928283692,0.0003,-0.010414112270518671,757.885986328125,0.0009765625,0.2,4630
465,559,952320,1702,-100.0,50.0,0.0,0.00013474977,0.00028562905790749935,1438.5865123748779,0.0003,-0.019018618564587086,780.5620727539062,0.001025390625,0.2,4640
466,559,954368,1705,-100.0,50.0,0.0,0.00015992834,-9.567673550918699e-05,1438.7772603988647,0.0003,-0.025054453930351883,633.2113037109375,0.000634765625,0.2,4650
467,559,956416,1709,-100.0,50.0,5.960464477539063e-08,0.00020802527,9.22409089980647e-05,1437.8980768203735,0.0003,-0.01936088715447113,771.614501953125,0.004150390625,0.2,4660
